movieID,genreID
tt0384286,g00
tt0384286,g17
tt0384286,g07
tt1560139,g11
tt1560139,g00
tt12015102,g01
tt12015102,g02
tt12015102,g00
tt1178665,g03
tt1178665,g10
tt1178665,g11
tt1742336,g11
tt1742336,g00
tt1742336,g05
tt0829459,g10
tt0829459,g00
tt0829459,g12
tt0204626,g02
tt0204626,g00
tt0204626,g07
tt1767372,g11
tt1767372,g00
tt0264150,g11
tt0264150,g05
tt0395495,g11
tt0395495,g00
tt0395495,g05
tt3612126,g13
tt3612126,g17
tt0099472,g03
tt0099472,g14
tt0099472,g11
tt10310140,g01
tt10310140,g03
tt10310140,g11
tt0116000,g01
tt0116000,g11
tt0116000,g00
tt1929263,g10
tt1929263,g00
tt1929263,g15
tt13453006,g11
tt13453006,g00
tt0281373,g03
tt0281373,g11
tt0281373,g15
tt0814685,g17
tt0318411,g00
tt6108090,g00
tt6108090,g16
tt2872462,g11
tt2872462,g00
tt0830558,g02
tt0830558,g00
tt0830558,g17
tt6116856,g01
tt6116856,g02
tt6116856,g06
tt2023453,g11
tt2023453,g15
tt0120901,g01
tt0120901,g11
tt0120901,g06
tt1193516,g11
tt0134618,g11
tt0134618,g00
tt0134618,g18
tt2582502,g00
tt1334553,g11
tt1334553,g02
tt1334553,g06
tt3300980,g00
tt3300980,g12
tt3300980,g06
tt0120533,g11
tt0120533,g00
tt11976532,g11
tt11976532,g16
tt11976532,g07
tt1979319,g01
tt1979319,g03
tt1979319,g00
tt10309902,g00
tt10309902,g07
tt10309902,g06
tt0155776,g11
tt0155776,g02
tt0155776,g06
tt0100998,g00
tt0100998,g13
tt5078204,g11
tt5078204,g00
tt0499554,g11
tt0499554,g02
tt4458206,g02
tt4458206,g07
tt2011311,g01
tt2011311,g02
tt2011311,g00
tt6348138,g03
tt6348138,g14
tt6348138,g11
tt0277941,g01
tt0277941,g03
tt0277941,g10
tt5354160,g02
tt5354160,g07
tt5354160,g06
tt0900387,g00
tt0900387,g05
tt0900387,g06
tt0278823,g11
tt0278823,g05
tt1151359,g11
tt1151359,g02
tt1151359,g00
tt5165344,g02
tt5165344,g00
tt5165344,g06
tt0473367,g11
tt0473367,g00
tt0473367,g05
tt6878038,g01
tt6878038,g00
tt6878038,g12
tt0859635,g11
tt0859635,g02
tt0859635,g07
tt14253846,g00
tt14253846,g17
tt14253846,g06
tt3369806,g03
tt3369806,g00
tt3369806,g15
tt4504044,g13
tt4504044,g17
tt4504044,g07
tt1736633,g00
tt6133130,g10
tt6133130,g00
tt6133130,g12
tt3280262,g17
tt3280262,g06
tt0174480,g00
tt0174480,g05
tt9614460,g10
tt9614460,g00
tt0913968,g01
tt0913968,g03
tt0913968,g00
tt1648216,g01
tt1648216,g00
tt1648216,g05
tt0110442,g11
tt0110442,g18
tt8521876,g11
tt8521876,g15
tt4900716,g11
tt4900716,g00
tt4900716,g15
tt0101329,g03
tt0101329,g14
tt0101329,g15
tt11777738,g00
tt10230994,g01
tt10230994,g02
tt10230994,g00
tt7218518,g11
tt7218518,g00
tt0337909,g11
tt0337909,g00
tt0166396,g11
tt2490326,g01
tt2490326,g11
tt2490326,g17
tt0118665,g11
tt0118665,g02
tt0118665,g15
tt6432466,g11
tt6432466,g00
tt6432466,g16
tt2402105,g11
tt2402105,g02
tt2402105,g00
tt6521876,g01
tt6521876,g03
tt6521876,g11
tt0110057,g20
tt0110057,g00
tt0110057,g18
tt2785032,g11
tt2785032,g00
tt2785032,g05
tt12838766,g01
tt12838766,g03
tt12838766,g00
tt1465487,g11
tt1465487,g05
tt2784678,g11
tt2784678,g05
tt14817272,g02
tt14817272,g00
tt14817272,g07
tt3352390,g17
tt3352390,g07
tt3352390,g06
tt1379177,g02
tt1379177,g06
tt9766332,g11
tt9766332,g00
tt9766332,g13
tt0416212,g00
tt1925431,g01
tt1925431,g06
tt2321405,g14
tt2321405,g11
tt2321405,g00
tt1798603,g11
tt1798603,g02
tt1798603,g00
tt3901826,g14
tt3901826,g00
tt3901826,g15
tt7214762,g20
tt0117420,g01
tt0117420,g03
tt0117420,g00
tt0282687,g11
tt0282687,g05
tt1517489,g01
tt1517489,g03
tt1517489,g11
tt4257926,g10
tt4257926,g00
tt4257926,g15
tt11873440,g01
tt11873440,g11
tt11873440,g02
tt10083640,g11
tt10083640,g17
tt7914416,g11
tt7914416,g00
tt7914416,g17
tt0108473,g00
tt0108473,g17
tt0108473,g07
tt0244970,g11
tt0244970,g05
tt8851668,g01
tt8851668,g11
tt8851668,g02
tt1729637,g01
tt1729637,g11
tt1729637,g00
tt13610562,g11
tt0339034,g11
tt0339034,g19
tt0339034,g05
tt1959332,g00
tt1959332,g17
tt6018306,g11
tt6018306,g00
tt6018306,g09
tt0405469,g03
tt0405469,g14
tt0405469,g11
tt1032751,g01
tt1032751,g00
tt1032751,g13
tt1452628,g17
tt1452628,g07
tt1452628,g06
tt0490181,g01
tt0490181,g03
tt0490181,g07
tt0100240,g03
tt0100240,g00
tt0100240,g15
tt1449283,g03
tt1449283,g14
tt1449283,g11
tt0164212,g02
tt0164212,g00
tt0164212,g06
tt0118798,g11
tt0118798,g00
tt0118798,g05
tt4590256,g11
tt4590256,g05
tt0369672,g00
tt3177316,g00
tt3177316,g13
tt3177316,g17
tt3704050,g00
tt3704050,g07
tt3704050,g06
tt1633356,g01
tt1633356,g03
tt1633356,g17
tt8385474,g03
tt8385474,g11
tt8385474,g00
tt11703710,g00
tt11703710,g05
tt1702014,g00
tt1702014,g05
tt2473794,g10
tt2473794,g00
tt2473794,g12
tt5639354,g00
tt10199590,g02
tt10199590,g00
tt10199590,g06
tt2331143,g00
tt2372678,g11
tt2372678,g00
tt2372678,g05
tt0106912,g10
tt0106912,g00
tt0106912,g13
tt0180052,g01
tt0180052,g11
tt0180052,g04
tt3335606,g00
tt3335606,g17
tt3335606,g07
tt7681902,g10
tt7681902,g20
tt0373981,g11
tt0373981,g02
tt0373981,g00
tt0116329,g03
tt0116329,g00
tt0116329,g15
tt13320662,g03
tt13320662,g11
tt13320662,g00
tt8760684,g20
tt8760684,g12
tt1047540,g11
tt1047540,g15
tt0342172,g10
tt0342172,g02
tt0342172,g20
tt0429573,g00
tt0429573,g17
tt0429573,g07
tt15301048,g10
tt15301048,g02
tt15301048,g00
tt7294534,g01
tt7294534,g00
tt7294534,g05
tt0105327,g00
tt0244316,g00
tt0244316,g05
tt0263438,g11
tt0263438,g00
tt0263438,g06
tt0765446,g03
tt0765446,g14
tt0765446,g11
tt0102558,g11
tt0107497,g02
tt0107497,g07
tt0107497,g06
tt0107665,g02
tt0107665,g00
tt0107665,g13
tt0446046,g00
tt0446046,g16
tt1905040,g17
tt1905040,g07
tt1905040,g06
tt0111143,g01
tt0111143,g03
tt0111143,g02
tt5982852,g11
tt5982852,g02
tt5982852,g00
tt0140379,g11
tt0140379,g13
tt0140379,g05
tt4943322,g00
tt4943322,g09
tt0200087,g01
tt0200087,g00
tt0200087,g06
tt0473488,g02
tt0473488,g00
tt1715873,g11
tt1715873,g00
tt1715873,g05
tt1198156,g00
tt0295427,g03
tt0295427,g11
tt0295427,g15
tt2355495,g11
tt2355495,g00
tt2355495,g05
tt0399327,g01
tt0399327,g11
tt0399327,g02
tt1440232,g11
tt1440232,g00
tt10964430,g00
tt2231554,g17
tt2231554,g07
tt9684220,g11
tt0265343,g11
tt0265343,g00
tt0265343,g05
tt1924394,g11
tt1924394,g02
tt1924394,g00
tt0383694,g02
tt0383694,g00
tt7392212,g01
tt7392212,g00
tt8266310,g11
tt8266310,g00
tt8266310,g16
tt1487118,g11
tt1487118,g05
tt1487118,g18
tt2235108,g11
tt2235108,g00
tt2235108,g05
tt0118604,g11
tt0118604,g13
tt0118604,g17
tt0246677,g02
tt0246677,g00
tt0246677,g05
tt0252028,g11
tt0252028,g05
tt12873562,g17
tt12873562,g06
tt0335121,g01
tt0335121,g00
tt0335121,g13
tt0978759,g02
tt0978759,g00
tt0775539,g00
tt0775539,g16
tt0775539,g05
tt1288403,g01
tt1288403,g03
tt1288403,g04
tt1935156,g20
tt0454987,g11
tt0454987,g02
tt0110099,g11
tt0110099,g05
tt0111333,g03
tt0111333,g14
tt0111333,g11
tt5827916,g10
tt5827916,g00
tt5827916,g05
tt0366777,g11
tt0366777,g02
tt0366777,g00
tt0104452,g11
tt0104452,g05
tt2258337,g01
tt2258337,g11
tt2258337,g00
tt0104850,g11
tt0104850,g05
tt0104850,g04
tt5316540,g01
tt5316540,g00
tt5316540,g06
tt2910274,g11
tt2910274,g00
tt2910274,g05
tt0099165,g11
tt0099165,g00
tt0099165,g05
tt0188453,g11
tt0188453,g02
tt0188453,g06
tt0364961,g10
tt0364961,g02
tt0364961,g00
tt4581576,g00
tt4581576,g06
tt3302820,g20
tt1869347,g02
tt1869347,g00
tt1869347,g07
tt12834962,g11
tt12834962,g00
tt12834962,g15
tt0269095,g02
tt0269095,g00
tt0269095,g07
tt0419058,g11
tt0419058,g02
tt0247196,g10
tt0247196,g00
tt0247196,g05
tt0109579,g00
tt0109579,g07
tt0109579,g06
tt0923811,g01
tt0923811,g14
tt0923811,g00
tt2424988,g01
tt2424988,g02
tt2424988,g00
tt3706352,g07
tt3706352,g06
tt0963194,g17
tt0963194,g19
tt0963194,g04
tt2832470,g01
tt2832470,g11
tt2832470,g13
tt0314498,g11
tt0314498,g02
tt0314498,g00
tt0116130,g11
tt13873302,g03
tt13873302,g00
tt13873302,g12
tt0791304,g11
tt0791304,g00
tt8372298,g00
tt8372298,g06
tt6628102,g00
tt0455782,g03
tt0455782,g11
tt0455782,g00
tt3068194,g11
tt3068194,g00
tt3068194,g05
tt5080556,g01
tt5080556,g04
tt5080556,g06
tt0254481,g01
tt0254481,g00
tt0254481,g05
tt0956038,g00
tt0956038,g05
tt2620590,g02
tt2620590,g17
tt2620590,g06
tt0100135,g01
tt0100135,g11
tt0100135,g02
tt0110955,g11
tt0110955,g02
tt0110955,g00
tt11905962,g00
tt11905962,g17
tt11905962,g07
tt14174940,g01
tt14174940,g03
tt14174940,g00
tt1423894,g11
tt1423894,g00
tt0188674,g11
tt0188674,g16
tt0452624,g00
tt0452624,g07
tt0452624,g05
tt0098966,g11
tt0098966,g00
tt0098966,g15
tt1020773,g00
tt1020773,g05
tt10242388,g01
tt10242388,g07
tt10242388,g06
tt11317142,g11
tt11317142,g00
tt0231402,g01
tt0231402,g03
tt0231402,g11
tt2059255,g00
tt2059255,g12
tt0445946,g01
tt0445946,g02
tt0445946,g00
tt0780516,g02
tt0780516,g00
tt0780516,g06
tt1849718,g01
tt1849718,g02
tt1849718,g00
tt0816556,g00
tt0816556,g17
tt0816556,g07
tt0110116,g10
tt0110116,g00
tt0110116,g16
tt11235772,g00
tt11235772,g07
tt11235772,g06
tt5301662,g10
tt5301662,g02
tt5301662,g00
tt5462326,g11
tt5462326,g17
tt5462326,g06
tt2473602,g10
tt2473602,g00
tt2473602,g16
tt2799166,g17
tt2799166,g07
tt2799166,g06
tt0314412,g00
tt0314412,g05
tt5952332,g02
tt5952332,g20
tt2279339,g11
tt2279339,g13
tt2279339,g05
tt0494222,g11
tt0494222,g05
tt0199626,g07
tt0199626,g06
tt2172985,g11
tt2172985,g02
tt2172985,g06
tt4272866,g01
tt4272866,g03
tt4272866,g14
tt8983228,g10
tt8983228,g00
tt8983228,g18
tt11456054,g01
tt11456054,g02
tt11456054,g00
tt6587640,g03
tt6587640,g14
tt6587640,g11
tt4181052,g11
tt9252508,g11
tt9252508,g00
tt9252508,g15
tt2582576,g01
tt2582576,g00
tt2582576,g09
tt9419056,g00
tt9419056,g17
tt9419056,g07
tt0117110,g01
tt0117110,g03
tt0117110,g11
tt14439896,g10
tt14439896,g00
tt0404978,g11
tt0404978,g02
tt1107365,g03
tt1107365,g14
tt1107365,g11
tt0280491,g00
tt0280491,g12
tt0280491,g09
tt4291600,g00
tt4291600,g05
tt1780798,g17
tt1780798,g06
tt0107711,g01
tt0107711,g00
tt0107711,g05
tt0454776,g10
tt0454776,g00
tt0454776,g12
tt7390646,g01
tt7390646,g06
tt1263750,g00
tt1263750,g05
tt4897822,g11
tt4897822,g20
tt0099699,g11
tt0099699,g00
tt0099699,g05
tt0118556,g11
tt0118556,g05
tt0250224,g00
tt0250224,g05
tt0119432,g11
tt0119432,g15
tt0457495,g01
tt0457495,g03
tt0457495,g15
tt0120176,g00
tt0120176,g07
tt0120176,g06
tt0405676,g00
tt0405676,g06
tt5437928,g10
tt5437928,g00
tt5437928,g12
tt1014775,g03
tt1014775,g11
tt1014775,g00
tt3864056,g00
tt15033192,g02
tt15033192,g00
tt15033192,g06
tt0114608,g01
tt0114608,g13
tt0114608,g17
tt0119115,g11
tt1602098,g00
tt1602098,g05
tt0116756,g11
tt0116756,g15
tt0116756,g13
tt0099334,g11
tt0099334,g00
tt0099334,g12
tt0785007,g11
tt0785007,g13
tt0785007,g05
tt9059704,g11
tt9059704,g13
tt4030600,g00
tt4030600,g13
tt4030600,g17
tt0497137,g11
tt0497137,g00
tt0497137,g05
tt1714208,g00
tt1714208,g17
tt1714208,g06
tt0252299,g11
tt0252299,g02
tt0252299,g00
tt1084972,g01
tt1084972,g02
tt1084972,g06
tt2905838,g01
tt2905838,g03
tt2905838,g11
tt0225071,g00
tt0225071,g05
tt1621039,g03
tt1621039,g14
tt1621039,g11
tt11080108,g11
tt11080108,g13
tt11080108,g05
tt2349144,g11
tt2349144,g00
tt4899370,g01
tt4899370,g10
tt4899370,g00
tt2625030,g01
tt2625030,g02
tt2625030,g00
tt1564349,g00
tt1564349,g15
tt2258345,g11
tt2258345,g05
tt2300975,g00
tt2300975,g17
tt2300975,g07
tt0109456,g00
tt0109456,g07
tt0109456,g05
tt0115640,g11
tt0115640,g00
tt0115640,g05
tt0372873,g01
tt0372873,g00
tt0372873,g13
tt0465142,g11
tt0465142,g16
tt14715170,g11
tt14715170,g05
tt2855648,g01
tt2855648,g00
tt2855648,g06
tt0178737,g11
tt0178737,g00
tt0178737,g05
tt0809504,g11
tt0809504,g05
tt2401807,g01
tt2401807,g06
tt3289724,g10
tt3289724,g11
tt3289724,g00
tt4080956,g01
tt4080956,g10
tt4080956,g02
tt0102614,g01
tt0102614,g02
tt0102614,g00
tt6533240,g01
tt6533240,g06
tt2040560,g17
tt2040560,g07
tt2040560,g06
tt5859238,g11
tt5859238,g00
tt0108171,g01
tt0108171,g06
tt0108171,g09
tt7642818,g11
tt3140100,g02
tt3140100,g00
tt3140100,g07
tt1183923,g00
tt0126388,g01
tt0126388,g03
tt0126388,g00
tt3203528,g02
tt3203528,g17
tt3203528,g06
tt0489235,g11
tt0489235,g13
tt0489235,g17
tt3678782,g01
tt3678782,g02
tt3678782,g00
tt0100260,g01
tt0100260,g13
tt0100260,g17
tt1326972,g01
tt1326972,g03
tt1326972,g00
tt1131724,g00
tt1131724,g07
tt1131724,g05
tt2309961,g01
tt2309961,g03
tt2309961,g17
tt0891592,g01
tt0891592,g02
tt0891592,g13
tt0428870,g00
tt0428870,g05
tt6826438,g01
tt6826438,g00
tt6826438,g12
tt0157016,g02
tt0157016,g00
tt0157016,g06
tt2167202,g01
tt2167202,g06
tt0280380,g01
tt0280380,g02
tt0280380,g00
tt13109952,g01
tt13109952,g11
tt13109952,g17
tt0437857,g11
tt0437857,g17
tt0437857,g06
tt10062556,g01
tt10062556,g00
tt10062556,g12
tt2515086,g20
tt2515086,g16
tt1640548,g02
tt1640548,g00
tt0110725,g01
tt0110725,g03
tt0110725,g06
tt6967980,g11
tt6967980,g05
tt0831884,g02
tt0831884,g00
tt0831884,g06
tt1603257,g17
tt1603257,g06
tt0460792,g11
tt0460792,g00
tt1316037,g13
tt1316037,g17
tt1316037,g07
tt0361620,g11
tt0361620,g00
tt0361620,g05
tt6882604,g00
tt6882604,g07
tt6882604,g04
tt0283084,g00
tt0283084,g15
tt0283084,g13
tt0331933,g11
tt0331933,g02
tt0114594,g11
tt0114594,g02
tt1826590,g11
tt1826590,g05
tt0351817,g00
tt0351817,g05
tt0208874,g00
tt0208874,g06
tt0118158,g03
tt0118158,g00
tt0158622,g11
tt0158622,g15
tt0158622,g05
tt0110308,g02
tt0110308,g00
tt0110308,g05
tt0299172,g03
tt0299172,g14
tt0299172,g11
tt0109555,g01
tt0109555,g00
tt0109555,g05
tt0400525,g11
tt0400525,g02
tt0400525,g00
tt5112578,g02
tt5112578,g00
tt5112578,g17
tt0110763,g03
tt0110763,g14
tt0110763,g11
tt10323676,g01
tt10323676,g00
tt10323676,g06
tt1582248,g10
tt1582248,g00
tt0110978,g11
tt0110978,g17
tt0110978,g06
tt4559006,g00
tt4559006,g16
tt4559006,g19
tt1808223,g11
tt1808223,g00
tt1808223,g05
tt2639254,g00
tt2639254,g05
tt0160916,g11
tt0160916,g00
tt0160916,g05
tt3297330,g00
tt3297330,g06
tt3297330,g09
tt10187208,g03
tt10187208,g00
tt10187208,g15
tt1468846,g11
tt0466460,g11
tt0466460,g02
tt0466460,g00
tt0317910,g10
tt0317910,g20
tt0317910,g12
tt0211465,g02
tt0211465,g00
tt0211465,g06
tt8179388,g01
tt8179388,g03
tt8179388,g11
tt4645368,g00
tt13028258,g00
tt13028258,g06
tt0499375,g00
tt0477095,g11
tt0477095,g00
tt0477095,g05
tt4736550,g10
tt4736550,g20
tt4736550,g12
tt0114825,g11
tt0114825,g13
tt0114825,g17
tt0118531,g00
tt0118531,g06
tt0342735,g00
tt0338427,g00
tt0338427,g05
tt0231775,g11
tt0231775,g13
tt1715336,g00
tt1715336,g07
tt1715336,g04
tt0804452,g11
tt0804452,g15
tt0804452,g16
tt0110200,g01
tt0110200,g00
tt5734576,g17
tt5734576,g07
tt5734576,g06
tt0785006,g11
tt0785006,g15
tt2243389,g11
tt2243389,g19
tt0363282,g11
tt0363282,g02
tt0363282,g15
tt5666304,g11
tt5666304,g05
tt0323013,g01
tt0323013,g00
tt0323013,g05
tt0120524,g13
tt0120524,g17
tt0412922,g11
tt0412922,g15
tt0412922,g05
tt1095174,g11
tt1095174,g05
tt17041964,g10
tt17041964,g20
tt1029231,g01
tt1029231,g03
tt1029231,g04
tt5097410,g03
tt5097410,g11
tt5097410,g15
tt3626476,g03
tt3626476,g11
tt6257174,g11
tt6257174,g00
tt0160399,g00
tt0160399,g07
tt0160399,g04
tt3623726,g11
tt3623726,g00
tt3623726,g16
tt0926762,g02
tt0926762,g00
tt0926762,g07
tt0278500,g11
tt0278500,g00
tt0278500,g05
tt0110737,g11
tt0110737,g05
tt0311519,g11
tt0311519,g00
tt0311519,g05
tt9000224,g00
tt0134619,g17
tt0134619,g07
tt0134619,g04
tt0104839,g03
tt0104839,g00
tt0104839,g05
tt0271263,g14
tt0271263,g11
tt0271263,g19
tt10322274,g10
tt10322274,g20
tt10322274,g18
tt0449061,g00
tt0449061,g05
tt1559549,g10
tt1559549,g20
tt1559549,g12
tt0104427,g10
tt0104427,g02
tt0104427,g00
tt0367495,g03
tt0367495,g11
tt0367495,g00
tt14331144,g01
tt14331144,g14
tt14331144,g13
tt0924129,g02
tt0924129,g00
tt0486051,g03
tt0486051,g00
tt0486051,g17
tt1666185,g10
tt1666185,g00
tt1666185,g16
tt0104009,g14
tt0104009,g11
tt0104009,g13
tt4439620,g01
tt4439620,g00
tt4439620,g06
tt3286052,g17
tt3286052,g07
tt3286052,g06
tt10418662,g01
tt10418662,g03
tt10418662,g00
tt0236348,g11
tt0236348,g16
tt0107151,g00
tt0107151,g05
tt0323033,g11
tt0323033,g05
tt8075260,g11
tt8075260,g05
tt0488798,g11
tt0488798,g02
tt0488798,g00
tt1447500,g01
tt1447500,g00
tt1447500,g13
tt0101258,g02
tt0101258,g00
tt0101258,g05
tt6708668,g01
tt6708668,g03
tt6708668,g00
tt4983780,g01
tt4983780,g03
tt4983780,g04
tt0331468,g00
tt0331468,g07
tt0331468,g06
tt1085779,g13
tt1085779,g06
tt11580854,g01
tt11580854,g00
tt11580854,g18
tt0465502,g14
tt0465502,g11
tt0465502,g15
tt1196204,g11
tt1196204,g00
tt2393845,g01
tt2393845,g11
tt2393845,g02
tt1821593,g02
tt1821593,g00
tt8359816,g00
tt0113442,g11
tt0113442,g15
tt0113442,g05
tt11804152,g06
tt9664108,g03
tt9664108,g04
tt9664108,g06
tt0118589,g00
tt0118589,g16
tt0118589,g05
tt3447364,g01
tt3447364,g02
tt3447364,g00
tt0301976,g00
tt0103112,g01
tt0103112,g00
tt0103112,g06
tt0222851,g02
tt0222851,g00
tt0222851,g06
tt0367085,g11
tt1424310,g01
tt1424310,g03
tt1424310,g11
tt7488208,g03
tt7488208,g14
tt7488208,g11
tt0104561,g11
tt0104561,g00
tt0104561,g05
tt5716464,g10
tt5716464,g00
tt5716464,g05
tt4463816,g11
tt4463816,g02
tt4463816,g00
tt7214954,g03
tt7214954,g14
tt7214954,g11
tt6511932,g11
tt0892767,g02
tt0892767,g07
tt0892767,g06
tt3171832,g01
tt3171832,g02
tt3171832,g04
tt1542768,g01
tt1542768,g11
tt1542768,g02
tt0361089,g03
tt0361089,g14
tt0361089,g11
tt5607096,g11
tt5607096,g00
tt5607096,g16
tt0105226,g02
tt0105226,g00
tt0105226,g06
tt0484740,g00
tt0484740,g05
tt0100685,g01
tt0100685,g02
tt0100685,g00
tt0486640,g01
tt0486640,g11
tt0486640,g02
tt0106881,g00
tt0106881,g06
tt4285496,g03
tt4285496,g10
tt4285496,g00
tt1984153,g11
tt1984153,g00
tt1984153,g17
tt1194263,g00
tt1194263,g07
tt0480271,g11
tt0480271,g05
tt2398249,g11
tt2398249,g05
tt1829012,g03
tt1829012,g00
tt1829012,g07
tt11514780,g00
tt11514780,g17
tt11514780,g06
tt0445620,g02
tt0445620,g00
tt0445620,g06
tt1950235,g11
tt1950235,g05
tt1810683,g00
tt1810683,g12
tt1810683,g09
tt4383594,g11
tt4383594,g00
tt4383594,g15
tt0326905,g01
tt0326905,g00
tt0326905,g09
tt4669264,g01
tt4669264,g02
tt4669264,g00
tt7581902,g11
tt7581902,g05
tt0396184,g01
tt0396184,g02
tt0396184,g00
tt2717860,g00
tt2717860,g06
tt0105428,g13
tt0105428,g17
tt1767382,g17
tt1767382,g06
tt1129423,g00
tt1129423,g05
tt0112572,g11
tt4348012,g01
tt4348012,g11
tt4348012,g17
tt5311542,g10
tt5311542,g00
tt5311542,g05
tt0120620,g00
tt0120620,g07
tt0120620,g06
tt0374563,g02
tt0374563,g17
tt0374563,g07
tt2365580,g11
tt2365580,g00
tt12530246,g01
tt12530246,g06
tt2513074,g01
tt2513074,g00
tt2513074,g18
tt0104756,g10
tt0104756,g00
tt0172396,g00
tt0172396,g05
tt0112819,g01
tt0112819,g02
tt0112819,g00
tt6821012,g11
tt2131532,g17
tt2131532,g04
tt2131532,g06
tt2261287,g03
tt2261287,g14
tt2261287,g11
tt8201852,g17
tt8201852,g06
tt0118983,g11
tt0118983,g00
tt0118983,g19
tt0116514,g17
tt0116514,g04
tt0100114,g01
tt0100114,g02
tt0100114,g00
tt0117608,g11
tt0938305,g11
tt0938305,g02
tt0938305,g06
tt0366780,g00
tt0366780,g13
tt9660502,g00
tt1231586,g11
tt1231586,g05
tt0388182,g11
tt0388182,g00
tt0203166,g11
tt0203166,g00
tt0203166,g05
tt0411705,g00
tt0411705,g16
tt0411705,g05
tt7711170,g00
tt7711170,g17
tt7711170,g07
tt0108551,g10
tt0108551,g00
tt0108551,g16
tt0942384,g00
tt0942384,g05
tt0942384,g18
tt0276816,g01
tt0276816,g17
tt0276816,g07
tt0858479,g11
tt0858479,g00
tt0858479,g05
tt1356864,g11
tt1356864,g00
tt1356864,g16
tt1596342,g03
tt1596342,g14
tt1596342,g11
tt1226236,g00
tt1226236,g05
tt0214388,g11
tt0214388,g05
tt5989218,g00
tt5989218,g05
tt15654262,g02
tt15654262,g00
tt15654262,g07
tt0102744,g01
tt0102744,g03
tt0102744,g00
tt1294970,g11
tt1294970,g00
tt0342492,g11
tt0342492,g00
tt3111426,g02
tt3111426,g00
tt3111426,g07
tt1305591,g01
tt1305591,g03
tt1305591,g14
tt5286444,g10
tt5286444,g00
tt5286444,g06
tt0100519,g11
tt0100519,g00
tt0403217,g00
tt0403217,g16
tt3321300,g01
tt3321300,g00
tt3321300,g06
tt0775552,g03
tt0775552,g11
tt0775552,g15
tt3963816,g01
tt3963816,g02
tt3963816,g06
tt0420087,g11
tt0420087,g00
tt0420087,g16
tt4703048,g01
tt4703048,g00
tt4703048,g12
tt3447590,g11
tt3447590,g00
tt3447590,g15
tt0860906,g01
tt0860906,g14
tt0860906,g00
tt11260832,g01
tt11260832,g06
tt2077833,g01
tt2077833,g11
tt2077833,g02
tt0411195,g11
tt0411195,g00
tt8096832,g03
tt8096832,g11
tt8096832,g15
tt1051907,g01
tt1051907,g02
tt1051907,g00
tt0418773,g11
tt0418773,g00
tt0964587,g11
tt0964587,g15
tt0279331,g02
tt0279331,g00
tt0279331,g06
tt0286751,g17
tt0286751,g07
tt0286751,g04
tt3819668,g01
tt3819668,g03
tt3819668,g14
tt0241025,g00
tt2608224,g10
tt2608224,g00
tt2608224,g12
tt0117011,g01
tt0117011,g06
tt0104558,g01
tt0104558,g11
tt0104558,g02
tt2140037,g01
tt2140037,g00
tt2140037,g08
tt1139592,g17
tt3347976,g11
tt6910020,g10
tt6910020,g00
tt4981966,g01
tt4981966,g11
tt4981966,g00
tt7545524,g00
tt0102719,g11
tt0102719,g15
tt0099726,g00
tt1740047,g11
tt1740047,g00
tt0236027,g01
tt0236027,g11
tt0236027,g02
tt11140488,g11
tt11140488,g17
tt11140488,g07
tt0104412,g11
tt0104412,g00
tt0104412,g05
tt0210234,g01
tt0210234,g03
tt0210234,g14
tt0469263,g03
tt0469263,g00
tt0469263,g04
tt0118755,g03
tt0118755,g11
tt0118755,g15
tt3704700,g10
tt3704700,g00
tt0199725,g00
tt0199725,g05
tt0199725,g18
tt9351980,g20
tt2725962,g11
tt2725962,g00
tt1928340,g00
tt1928340,g13
tt1928340,g04
tt10287954,g03
tt10287954,g11
tt10287954,g00
tt4701724,g03
tt4701724,g14
tt4701724,g11
tt2218003,g02
tt2218003,g00
tt2218003,g07
tt0111693,g00
tt0111693,g05
tt0112688,g02
tt0112688,g00
tt0112688,g07
tt0974554,g00
tt0974554,g05
tt1995390,g02
tt1995390,g00
tt1995390,g06
tt0760311,g00
tt0760311,g05
tt0760311,g06
tt3577624,g11
tt3577624,g00
tt3577624,g09
tt9419834,g06
tt3595298,g01
tt3595298,g00
tt3595298,g19
tt0118767,g01
tt0118767,g02
tt0118767,g00
tt1018765,g11
tt1018765,g00
tt2515030,g02
tt2515030,g00
tt2515030,g12
tt0443456,g02
tt0443456,g00
tt0443456,g05
tt0439289,g11
tt0439289,g00
tt11581174,g01
tt11581174,g00
tt11314148,g05
tt11112808,g11
tt11112808,g00
tt4532038,g11
tt4532038,g00
tt4532038,g15
tt2398241,g03
tt2398241,g14
tt2398241,g11
tt0804463,g10
tt0804463,g02
tt0804463,g00
tt0335563,g02
tt0335563,g00
tt0335563,g07
tt1014762,g20
tt0159382,g02
tt0159382,g00
tt1302067,g03
tt1302067,g14
tt1302067,g11
tt2581244,g11
tt2581244,g13
tt2581244,g17
tt5804038,g20
tt5804038,g12
tt0491747,g00
tt0837106,g01
tt0837106,g00
tt0837106,g05
tt0164961,g01
tt0164961,g02
tt0164961,g13
tt1731701,g01
tt1731701,g11
tt1731701,g15
tt0112922,g01
tt0112922,g11
tt0112922,g02
tt14376344,g11
tt14376344,g00
tt1724970,g01
tt1724970,g03
tt1724970,g04
tt7026672,g00
tt7026672,g13
tt7026672,g05
tt0432637,g01
tt0432637,g03
tt0432637,g04
tt2944198,g03
tt2944198,g00
tt2944198,g17
tt0102943,g11
tt0102943,g00
tt2085910,g20
